elapsed_seconds,phase,blocks_total,blocks_done,tuples_total,tuples_done,tuple_progress_percent,container_memory_bytes
29.38745,building index: loading tuples on disk,5616,3692,0,66452,66.452,274305024
30.203617,building index: loading tuples on disk,5616,3722,0,66984,66.984,275349504
30.996597,building index: loading tuples on disk,5616,3753,0,67575,67.575,275931136
31.770078,building index: loading tuples on disk,5616,3783,0,68109,68.109,276967424
32.516059,building index: loading tuples on disk,5616,3813,0,68648,68.648,277737472
33.287478,building index: loading tuples on disk,5616,3848,0,69231,69.231,278654976
34.022801,building index: loading tuples on disk,5616,3873,0,69757,69.757,279375872
34.753639,building index: loading tuples on disk,5616,3909,0,70368,70.368,280023040
35.478142,building index: loading tuples on disk,5616,3939,0,70949,70.949,281096192
36.294599,building index: loading tuples on disk,5616,3975,0,71562,71.562,281878528
37.012288,building index: loading tuples on disk,5616,4005,0,72120,72.12,283029504
37.907006,building index: loading tuples on disk,5616,4035,0,72635,72.635,283652096
38.64821,building index: loading tuples on disk,5616,4064,0,73157,73.157,284549120
39.387311,building index: loading tuples on disk,5616,4096,0,73708,73.708,284745728
40.106845,building index: loading tuples on disk,5616,4124,0,74224,74.224,286248960
40.863371,building index: loading tuples on disk,5616,4157,0,74843,74.843,287121408
41.59529,building index: loading tuples on disk,5616,4191,0,75500,75.5,288239616
42.353267,building index: loading tuples on disk,5616,4221,0,76007,76.007,290852864
43.072206,building index: loading tuples on disk,5616,4257,0,76641,76.641,289767424
43.86167,building index: loading tuples on disk,5616,4289,0,77230,77.23,290889728
44.668788,building index: loading tuples on disk,5616,4317,0,77744,77.744,290836480
45.427623,building index: loading tuples on disk,5616,4347,0,78290,78.29,291663872
46.163103,building index: loading tuples on disk,5616,4382,0,78863,78.863,292777984
46.916641,building index: loading tuples on disk,5616,4407,0,79359,79.359,294027264
47.720074,building index: loading tuples on disk,5616,4443,0,80009,80.009,294473728
48.456592,building index: loading tuples on disk,5616,4469,0,80460,80.46,295587840
49.287072,building index: loading tuples on disk,5616,4504,0,81042,81.042,296517632
50.015093,building index: loading tuples on disk,5616,4535,0,81672,81.672,297254912
50.76537,building index: loading tuples on disk,5616,4565,0,82204,82.204,298274816
51.511732,building index: loading tuples on disk,5616,4597,0,82770,82.77,298663936
52.266708,building index: loading tuples on disk,5616,4630,0,83318,83.318,299880448
53.068027,building index: loading tuples on disk,5616,4655,0,83834,83.834,300433408
53.817618,building index: loading tuples on disk,5616,4692,0,84440,84.44,301350912
54.667736,building index: loading tuples on disk,5616,4721,0,85012,85.012,302546944
55.417338,building index: loading tuples on disk,5616,4752,0,85502,85.502,302604288
56.176115,building index: loading tuples on disk,5616,4774,0,85957,85.957,303161344
57.056252,building index: loading tuples on disk,5616,4804,0,86446,86.446,304705536
57.817816,building index: loading tuples on disk,5616,4834,0,86985,86.985,305209344
58.575627,building index: loading tuples on disk,5616,4859,0,87492,87.492,305745920
59.333007,building index: loading tuples on disk,5616,4889,0,88034,88.034,312258560
60.138174,building index: loading tuples on disk,5616,4924,0,88627,88.627,313139200
60.864914,building index: loading tuples on disk,5616,4960,0,89239,89.239,204120064
61.637164,building index: loading tuples on disk,5616,4990,0,89790,89.79,204505088
62.383676,building index: loading tuples on disk,5616,5019,0,90382,90.382,205582336
63.130851,building index: loading tuples on disk,5616,5052,0,90936,90.936,206934016
63.868497,building index: loading tuples on disk,5616,5082,0,91476,91.476,207765504
64.60677,building index: loading tuples on disk,5616,5112,0,92035,92.035,208187392
65.387303,building index: loading tuples on disk,5616,5137,0,92523,92.523,208592896
66.147001,building index: loading tuples on disk,5616,5160,0,92905,92.905,209530880
66.898944,building index: loading tuples on disk,5616,5191,0,93462,93.462,210305024
67.666215,building index: loading tuples on disk,5616,5223,0,94044,94.044,211214336
68.430659,building index: loading tuples on disk,5616,5255,0,94600,94.6,212033536
69.169958,building index: loading tuples on disk,5616,5288,0,95162,95.162,213078016
70.096518,building index: loading tuples on disk,5616,5318,0,95705,95.705,213622784
70.883872,building index: loading tuples on disk,5616,5346,0,96246,96.246,214601728
71.622407,building index: loading tuples on disk,5616,5373,0,96741,96.741,215711744
72.377405,building index: loading tuples on disk,5616,5405,0,97297,97.297,216121344
73.143046,building index: loading tuples on disk,5616,5435,0,97798,97.798,216924160
73.906482,building index: loading tuples on disk,5616,5465,0,98360,98.36,217354240
74.630285,building index: loading tuples on disk,5616,5495,0,98937,98.937,218767360
75.376046,building index: loading tuples on disk,5616,5518,0,99326,99.326,219111424
76.118886,building index: loading tuples on disk,5616,5551,0,99904,99.904,220164096
